date,implied_vol,implied_vol_smooth,implied_vol_percentile,price_median,turnover_total,parity_median,premium_median,floor_premium_median,floor_median,remaining_median,ytm_median
2023-07-12,33.73046875,33.16278498641663,91.94630872483222,122.85,700.38935696,89.565,38.515,27.985,97.5,3.756164383561644,-1.17929995059967
2023-07-13,34.11328125,33.26486831974997,93.74068554396423,123.38,645.69059295,90.38,37.58,28.53,97.5,3.758904109589041,-1.330299973487854
2023-07-14,34.11328125,33.35029731333468,93.74534623976173,123.0,704.05004348,90.07,37.49,28.41,97.5,3.756164383561644,-1.342900037765503
2023-07-17,32.96484375,33.37581814666802,86.90476190476191,122.98,539.99626547,89.74,37.67,27.89,97.5,3.756164383561644,-1.306999981403351
2023-07-18,33.58220093269922,33.38363630275799,90.26022304832713,123.37,659.92030583,90.305,36.91,28.365,97.55,3.75890410958904,-1.353999972343445
2023-07-19,33.921875,33.41553734442466,91.90193164933135,123.47,596.04911438,90.21000000000001,37.91,28.64,97.6,3.768493150684932,-1.365200042724609
2023-07-20,33.73046875,33.44105817775799,91.75946547884188,123.28,480.79566212,89.56,38.57,28.26,97.6,3.772602739726028,-1.323599994182587
2023-07-21,33.85709329082054,33.49262847485362,91.83976261127597,122.94,465.08427683,89.55,38.5,27.91,97.7,3.76986301369863,-1.302450001239777
2023-07-24,33.42317316658645,33.50790612207317,89.39955522609341,122.83,503.64358708,89.46,38.02,27.75,97.7,3.761643835616439,-1.208550035953522
2023-07-25,34.11328125,33.5334269554065,93.77777777777779,123.855,639.72877569,91.00999999999999,36.78,29.54,97.5,3.761643835616438,-1.42739999294281
2023-07-26,34.11328125,33.55894778873984,93.78238341968913,124.1,441.62724356,91.09,37.05,29.33,97.4,3.761643835616439,-1.415500044822693
2023-07-27,34.49609375,33.59722903873983,94.89644970414201,123.72,519.3197936,90.06,37.78,28.79,97.5,3.758904109589041,-1.384600043296814
2023-07-28,35.64453125,33.66103112207317,97.63488543976348,124.59,612.45017596,90.9,37.66,29.55,97.5,3.821917808219178,-1.553600013256073
2023-07-31,34.72358760533708,33.67635198082073,94.903988183161,124.715,574.40587302,91.5,37.105,29.925,97.5,3.815068493150685,-1.544700026512146
2023-08-01,34.49609375,33.6891123974874,94.76014760147602,124.18,634.77073766,91.145,37.845,29.83,97.55,3.812328767123287,-1.460299968719482
2023-08-02,34.49609375,33.71463323082073,94.76401179941003,124.15,620.74538671,91.055,37.32,29.655,97.65,3.828767123287672,-1.523000001907349
2023-08-03,34.87890625,33.75291448082073,96.02063375092115,124.2,662.81618223,91.27,37.91,30.16,97.7,3.843835616438356,-1.587099969387054
2023-08-04,35.04920297180874,33.79824974680333,96.09720176730487,124.4,805.07640599,90.975,37.84999999999999,29.98,97.65,3.842465753424658,-1.652500033378601
2023-08-07,34.11328125,33.83653099680333,93.30389992641648,123.79,585.07106568,90.83500000000001,38.25,29.34,97.6,3.834246575342465,-1.522500038146973
2023-08-08,34.11328125,33.87612308700799,93.30882352941177,123.505,622.40743093,90.745,38.085,29.005,97.6,3.835616438356165,-1.481600046157837
2023-08-09,34.11328125,33.92716475367466,93.31373989713447,123.1,573.49559393,89.74,38.74,28.72,97.6,3.835616438356164,-1.464499950408936
2023-08-10,34.11328125,33.96544600367466,93.3186490455213,123.27,499.99693288,90.305,38.655,28.705,97.6,3.841095890410959,-1.483000040054321
2023-08-11,34.49609375,34.01648767034133,94.6441672780631,122.81,543.44938784,88.45,40.53,28.26,97.7,3.843835616438356,-1.416949987411499
2023-08-14,34.11328125,34.05476892034132,93.25513196480938,122.715,606.260708,89.235,39.28,28.175,97.65,3.854794520547945,-1.312999963760376
2023-08-15,34.11328125,34.08028975367466,93.26007326007326,122.06,598.08746284,88.675,39.98,27.805,97.6,3.871232876712329,-1.252900004386902
2023-08-16,34.11328125,34.10581058700799,93.26500732064422,121.775,493.94243118,87.985,41.41,27.04,97.6,3.879452054794521,-1.241299986839294
2023-08-17,34.49609375,34.13133142034133,94.65983906364302,122.46,537.6186217,88.81,40.52,27.61,97.6,3.887671232876712,-1.299499988555908
2023-08-18,34.87890625,34.16961267034132,95.97953216374269,122.5,491.99789366,88.075,41.475,27.795,97.55,3.895890410958904,-1.230800032615662
2023-08-21,34.6875,34.20489922390841,94.66764061358656,122.0,470.95503881,87.47,41.9,27.01,97.7,3.887671232876712,-1.145400047302246
2023-08-22,33.73046875,34.21765964057507,90.36496350364963,121.005,569.97054295,87.01,40.99,26.31,97.7,3.895890410958904,-1.039199948310852
2023-08-23,33.37192072526499,34.20570803975057,87.96498905908096,120.0,502.4502581,85.38,42.84,25.5,97.7,3.910958904109589,-0.8547999858856201
2023-08-24,33.73046875,34.1929476230839,90.37900874635568,120.51,526.84062685,86.125,43.795,25.595,97.7,3.926027397260274,-0.8913999795913696
2023-08-25,33.25385700832184,34.1643001483613,85.65185724690458,119.26,541.37963089,84.505,45.19,24.88,97.7,3.923287671232877,-0.7398999929428101
2023-08-28,33.34765625,34.17706056502796,87.84570596797671,119.8,638.73578175,85.2,43.39,24.78,97.7,3.917808219178083,-0.8355999886989594
2023-08-29,33.73046875,34.18200282560465,90.4,121.71,590.37908236,88.245,41.165,26.775,97.7,3.917808219178082,-1.145900011062622
2023-08-30,33.73046875,34.17562261727132,90.40697674418605,121.995,553.96554968,88.3,40.34,27.0,97.7,3.923287671232877,-1.215649962425232
2023-08-31,34.11328125,34.18838303393798,93.10094408133624,121.895,487.3303307,87.73,41.25,26.23,97.7,3.920547945205479,-1.205449998378754
2023-09-01,34.6875,34.2160632575773,94.70246734397678,122.63,474.35766681,88.135,40.8,27.245,97.7,3.926027397260274,-1.289950013160706
2023-09-04,34.87890625,34.26458769369108,96.01160261058739,123.31,435.80780007,89.50999999999999,40.06,28.03,97.6,3.917808219178082,-1.412049949169158
2023-09-05,34.49609375,34.27734811035775,94.42028985507245,123.245,506.24055866,90.08,39.63,27.97,97.6,3.916438356164384,-1.405799984931946
2023-09-06,34.11328125,34.27734811035775,92.90369297610427,123.55,477.94134005,89.975,39.02,28.48,97.5,3.915068493150685,-1.415700018405914
2023-09-07,32.96484375,34.22630644369109,84.58755426917511,121.75,595.1693825,88.905,38.625,27.26,97.3,3.912328767123288,-1.117449998855591
2023-09-08,32.19921875,34.11146269369109,80.40491684743311,120.98,554.94599893,89.41499999999999,37.965,27.135,97.1,3.917808219178082,-1.076349973678589
2023-09-11,32.32721434049079,34.03158358486288,80.78034682080924,121.7,478.48364369,89.61500000000001,37.205,27.3,97.1,3.90958904109589,-1.122150003910065
2023-09-12,32.19921875,33.95502108486288,80.36101083032491,121.56,460.0621407,89.435,37.1,27.21,97.1,3.915068493150685,-1.10640001296997
2023-09-13,31.43359375,33.85293775152955,76.47907647907648,120.855,371.49210072,89.03,38.24,26.67,97.2,3.917808219178083,-0.9519000053405762
2023-09-14,31.05078125,33.72533358486287,74.98197548666185,120.24,349.08593982,88.295,38.485,26.395,97.2,3.92054794520548,-0.8135499954223633
2023-09-15,31.43359375,33.60481327746925,76.51296829971182,120.36,380.62841619,88.285,38.835,26.43,97.2,3.917808219178082,-0.8364499807357788
2023-09-18,31.81640625,33.52825077746925,78.11375089992801,120.84,368.40338929,89.01499999999999,38.045,26.565,97.1,3.90958904109589,-0.9257499873638153
2023-09-19,31.43359375,33.43892786080259,76.4748201438849,120.15,308.85152325,87.84,39.215,26.41,97.1,3.906849315068493,-0.7599500119686127
2023-09-20,31.81640625,33.36236536080258,78.14521926671459,119.85,295.08310857,87.72,39.66,26.115,97.2,3.904109589041096,-0.732450008392334
2023-09-21,31.51593065110269,33.27578700750601,76.50862068965517,119.37,304.26868387,86.845,39.715,25.485,97.25,3.901369863013699,-0.67289999127388
2023-09-22,32.35583331918218,33.20444499314542,80.90452261306532,120.43,434.43038001,88.78,38.835,26.425,97.2,3.898630136986301,-0.8962000012397766
2023-09-25,31.9396631747645,33.13199105730423,78.33572453371592,120.3,363.06283899,88.16,39.14,26.275,97.2,3.89041095890411,-0.8055499792098999
2023-09-26,32.19921875,33.0681889739709,80.43010752688173,120.2,386.90178435,87.82,40.235,26.145,97.2,3.887671232876712,-0.8093999922275543
2023-09-27,32.42290997732172,33.01184326488162,81.01719197707736,120.69,419.77494841,87.81,39.48,26.685,97.25,3.884931506849315,-0.9146999716758728
2023-09-28,32.96484375,32.96080159821496,84.75304223335719,121.46,407.67988756,88.86,38.63,27.34,97.3,3.882191780821918,-1.028800010681152
2023-10-09,32.96484375,32.89699951488162,84.76394849785407,121.27,336.01449404,89.025,39.27,26.965,97.5,3.852054794520548,-0.9988000094890592
2023-10-10,32.96484375,32.83957763988163,84.77483917083632,120.86,364.64232878,88.44999999999999,39.6,26.41,97.5,3.849315068493151,-0.9558500051498413
2023-10-11,32.51218835659112,32.79896829343466,81.14285714285714,120.99,374.67649687,88.63,39.055,26.385,97.5,3.846575342465754,-0.978050023317337
2023-10-12,32.19921875,32.75987822759249,80.1570306923626,121.4,403.08406356,89.225,38.62,26.71,97.4,3.843835616438356,-1.072050034999847
2023-10-13,31.81640625,32.69607614425916,77.67475035663338,120.845,389.12716603,89.1,38.72,26.04,97.5,3.85068493150685,-1.004199981689453
2023-10-16,31.43359375,32.6354007023151,75.83749109052032,120.08,347.42861195,88.7,38.26,25.51,97.5,3.842465753424658,-0.754800021648407
2023-10-17,31.05078125,32.5588382023151,74.14529914529915,119.78,349.65650065,88.345,37.495,24.69,97.5,3.849315068493151,-0.6696000099182129
2023-10-18,29.90234375,32.43123403564843,71.31672597864768,118.295,368.16441777,87.36,37.95,23.65,97.5,3.871232876712329,-0.3455999940633774
2023-10-19,29.13671875,32.27810903564843,69.55903271692745,117.195,359.12350741,86.42,37.95,23.2,97.4,3.868493150684931,-0.1301500052213669
2023-10-20,29.13671875,32.11222361898177,69.58066808813076,116.17,365.61713987,85.55,38.88,22.47,97.4,3.895890410958905,-0.0560000017285347
2023-10-23,28.37109375,31.90167674398176,68.11079545454545,114.615,355.47660172,83.32,39.84,21.225,97.4,3.895890410958904,0.3624500036239624
2023-10-24,29.51953125,31.72303091064843,70.40454222853087,116.764,415.47445201,85.25,39.43,23.22,97.3,3.895890410958904,-0.09120000153779984
2023-10-25,29.90234375,31.56990591064843,71.41843971631205,117.5,454.60585945,86.49,38.23,24.13,97.3,3.893150684931507,-0.2942000031471252
2023-10-26,29.78731060672676,31.42570688920599,70.44649184975195,117.363,404.04911863,86.45,37.92,24.54,97.3,3.909589041095891,-0.2811999917030334
2023-10-27,30.94204746009822,31.35828034620926,73.37110481586402,119.096,459.63528155,88.0,37.5,26.05,97.3,3.906849315068493,-0.5608999729156494
2023-10-30,30.52619970884587,31.30251304483746,72.61146496815286,119.4005,415.25095581,88.78,36.225,26.485,97.35,3.906849315068493,-0.6542499959468842
2023-10-31,29.51953125,31.20892360848777,70.22630834512023,118.584,407.89684308,88.38,36.25,25.63,97.3,3.912328767123288,-0.3977000117301941
2023-11-01,28.75390625,31.09407985848777,68.69257950530036,118.449,357.69936644,88.58,34.91,25.15,97.4,3.893150684931507,-0.333749994635582
2023-11-02,28.75390625,31.0047569418211,68.71468926553672,118.3,320.73973664,87.82499999999999,37.015,24.19,97.45,3.898630136986301,-0.2860500067472457
2023-11-03,29.52613717246774,30.95393547257003,70.2893436838391,119.187,382.85595314,88.68,35.815,25.22,97.45,3.939726027397261,-0.4661000072956085
2023-11-06,30.66796875,30.92841463923669,73.34273624823695,120.5,427.42247825,90.63,35.06,26.56,97.4,3.967123287671233,-0.8043000102043152
2023-11-07,31.05078125,30.90289380590336,74.4186046511628,120.7875,434.70783483,90.975,34.88500000000001,27.01,97.5,3.968493150684932,-0.8384999930858612
2023-11-08,30.82521057558414,30.88261436675617,73.38028169014085,120.862,457.43123962,90.64,34.42,26.79,97.5,3.96986301369863,-0.82669997215271
2023-11-09,30.66796875,30.84433311675616,73.25826882477129,120.661,452.81988824,90.41999999999999,34.82,26.24,97.55,3.968493150684932,-0.8110499978065491
2023-11-10,30.28515625,30.80330730338607,72.29254571026723,120.3125,379.07405715,90.41499999999999,34.525,26.17,97.5,3.971232876712329,-0.7791000008583069
2023-11-13,30.16355988514668,30.73023152225156,71.46872803935348,120.7515,390.35535362,91.28,34.055,26.175,97.5,3.963013698630137,-0.8000500202178955
2023-11-14,30.4765625,30.68146149975941,72.47191011235955,120.9865,477.67989801,91.47,33.81,26.53,97.45,3.96027397260274,-0.8500000238418579
2023-11-15,30.66796875,30.63041983309274,73.33333333333333,122.063,542.85838794,91.77,33.81,27.07,97.5,3.961643835616438,-0.9842000007629395
2023-11-16,29.51953125,30.53364054218202,69.84572230014025,120.747,504.39171962,91.0,33.25,26.76,97.5,3.958904109589041,-0.7717000246047974
2023-11-17,29.50286443130277,30.41824123155878,69.09600560616678,120.724,510.17113928,91.47,32.18,26.48,97.6,3.956164383561644,-0.7211999893188477
2023-11-20,29.90234375,30.31615789822544,71.07843137254902,121.458,474.04209917,92.32499999999999,31.69,27.045,97.65,3.94931506849315,-0.8795500099658966
2023-11-21,29.51953125,30.20131414822544,69.83904828551435,121.003,475.70412084,92.23,31.94,26.78,97.6,3.947945205479452,-0.7620000243186951
2023-11-22,28.33480082270845,30.06206789709602,66.85314685314685,119.701,421.20866519,91.19,32.11499999999999,25.29,97.7,3.947945205479452,-0.5065999925136566
2023-11-23,27.60546875,29.90894289709602,65.75821104122991,119.593,445.68548295,92.57,30.77,25.38,97.6,3.945205479452055,-0.5460000038146973
2023-11-24,27.60546875,29.76857831376269,65.78212290502793,118.51,416.83360131,91.24000000000001,31.525,24.62,97.6,3.945205479452055,-0.3387500047683716
2023-11-27,27.74687605767769,29.64568772401861,65.94556873691556,119.12,474.12488244,91.19,31.435,24.845,97.55,3.942465753424657,-0.4466999918222427
2023-11-28,27.60546875,29.53084397401861,65.76011157601116,119.636,479.5040673,92.185,31.525,25.375,97.65,3.934246575342466,-0.6098000109195709
2023-11-29,27.98828125,29.46704189068528,66.68989547038328,119.17,480.69404453,91.61,31.88,24.72,97.7,3.942465753424658,-0.5590000152587891
2023-11-30,27.98828125,29.42876064068528,66.71309192200557,118.7155,564.05863064,90.44,32.51,24.255,97.7,3.93972602739726,-0.4005499929189682
2023-12-01,28.37109375,29.40323980735194,67.29297146833682,119.26,536.11750793,91.17,32.44,24.5,97.7,3.936986301369863,-0.4593999981880188
2023-12-04,27.98828125,29.39047939068528,66.68984700973574,119.117,435.55422149,91.0,32.65,24.43,97.7,3.936986301369863,-0.4620999991893768
2023-12-05,27.98828125,29.33943772401861,66.71299513551077,118.435,435.4002173,89.255,34.07,23.68,97.65,3.934246575342466,-0.245399996638298
2023-12-06,27.22265625,29.25011480735195,64.72222222222223,118.4005,411.01807088,89.66499999999999,33.76,23.9,97.65,3.931506849315069,-0.2509499937295914
2023-12-07,27.71284403348639,29.18096592157726,65.64885496183206,118.2455,458.23930334,88.83000000000001,34.555,23.555,97.7,3.928767123287671,-0.2789000123739243
2023-12-08,28.75390625,29.10802788124066,68.37725381414702,118.2805,496.45804654,88.94,35.645,23.465,97.7,3.926027397260274,-0.2888000011444091
2023-12-11,28.75390625,29.04895143261246,68.3991683991684,118.558,470.96299634,89.95,34.09,24.06,97.7,3.917808219178082,-0.2847999930381775
2023-12-12,28.51901351631811,29.01560084148974,67.45152354570637,118.7935,441.61940962,89.895,33.215,24.305,97.7,3.915068493150685,-0.4279500097036362
2023-12-13,27.98828125,28.9900800081564,66.64359861591696,118.0985,398.66345367,89.02,33.70999999999999,24.075,97.8,3.912328767123288,-0.2861000001430511
2023-12-14,27.60546875,28.9517987581564,65.35269709543569,117.8035,366.93001121,89.3,34.87,23.31,97.9,3.90958904109589,-0.2603999972343445
2023-12-15,27.60546875,28.88777647740748,65.37664132688322,117.384,351.22446799,88.65,35.01,22.93,97.9,3.915068493150685,-0.1295999959111214
2023-12-18,27.22265625,28.77293272740748,64.43370165745857,116.665,343.27027435,87.3,35.41,21.6,98.0,3.906849315068493,0.00999999977648258
2023-12-19,26.45703125,28.61980772740748,63.07798481711525,115.9215,347.35383223,87.67,34.57,21.23,98.0,3.904109589041096,0.1444000005722046
2023-12-20,26.45703125,28.474201749888,63.10344827586207,115.993,387.26234748,86.735,35.325,21.07,98.1,3.90958904109589,0.2384999990463257
2023-12-21,26.83984375,28.34659758322134,63.61130254996554,116.385,403.05074058,87.28999999999999,35.365,21.495,98.1,3.906849315068493,0.08550000190734863
2023-12-22,27.22265625,28.24451424988801,64.53168044077135,116.322,424.36354203,86.34,36.61,21.445,98.15,3.904109589041096,0.1108999997377396
2023-12-25,26.99734910920161,28.13897389068983,63.73021335168617,115.9155,376.05377454,86.1,35.61,21.4,98.2,3.895890410958904,0.09994999691843985
2023-12-26,26.45703125,28.00498951568983,62.99862448418156,115.079,369.42960861,84.88499999999999,36.81,19.99,98.3,3.893150684931507,0.3594000041484833
2023-12-27,26.68562909644195,27.87224486057123,63.09278350515464,115.515,400.83830519,85.58,36.655,20.725,98.35,3.923287671232877,0.2329999953508377
2023-12-28,27.98828125,27.82120319390457,66.8956043956044,117.432,449.90536533,87.36,34.76,22.41,98.4,3.921917808219178,-0.1447000056505204
2023-12-29,28.37109375,27.78347750452781,67.53603294440632,118.5,541.91003562,88.31,33.90000000000001,23.51,98.45,3.92054794520548,-0.4623999893665314
2024-01-02,29.13671875,27.75795667119447,69.34156378600824,119.0985,377.78033252,89.37,34.5,23.74,98.6,3.908219178082192,-0.5046000182628632
2024-01-03,27.5948770045834,27.69380152968058,64.83893077450308,118.225,375.94190774,88.69,34.52,22.55,98.5,3.905479452054794,-0.3423500061035156
2024-01-04,27.22265625,27.65673004392364,64.45205479452055,117.995,392.1960586,88.69,34.01,22.22,98.6,3.902739726027398,-0.2216499969363213
2024-01-05,26.79372487415441,27.62967191472879,62.97056810403833,116.869,378.89950931,87.23,35.13,21.48,98.7,3.9,0.03749999962747097
2024-01-08,26.45703125,27.59139066472879,62.72229822161422,115.5515,306.10529111,85.38,36.64,19.57,98.8,3.891780821917808,0.2983999997377396
2024-01-09,26.45703125,27.5483958378062,62.74777853725222,116.185,371.69971646,86.14,35.87,19.85,98.9,3.889041095890411,0.2660499960184097
2024-01-10,26.45703125,27.5101145878062,62.77322404371585,115.703,337.26624137,85.54499999999999,37.275,19.5,98.95,3.884931506849315,0.336899995803833
2024-01-11,26.53209596824242,27.46157507841428,62.79863481228669,116.7205,392.66481637,86.57,36.44,20.78,98.9,3.883561643835616,0.1233999989926815
2024-01-12,26.83984375,27.42329382841428,63.50613915416098,116.862,342.69499415,86.765,36.46,20.49,98.9,3.882191780821918,0.09350000321865082
